cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed
UgynRndAF3brA63FKf94AaABAg,"Masyarakat sudah muak dg pegawai bea cukai,",1 hari yang lalu,@denimaulana2817,UCA5TzsJ1puM5jsYMKv3Y3KA,0,,https://yt3.ggpht.com/ytc/AIdro_kQnWSAD6Gm3-wtlJwdGQ5jT55-cFBUBsNuleFX8xZm76T3ar1J01mTypF-cd73dN1eDg=s88-c-k-c0x00ffffff-no-rj,False,False,1716230456.762169
UgznbTPYyjIRQpHVbZx4AaABAg,Live servis,1 hari yang lalu,@jusman2006,UCno3qTPBP4HHOR4PyN7JoJw,0,,https://yt3.ggpht.com/ytc/AIdro_lkJp769tLbJ5PZBvVSaSLOq326lBexZyIT02JHgZAReQ=s88-c-k-c0x00ffffff-no-rj,False,False,1716230456.764391
Ugyonlw8FHh_TdpyGjJ4AaABAg,"Petugas BAJINGAN cukai
PEMALAK BERSERAGAM cukai",1 hari yang lalu,@lutfiab,UCkNCiTThLJILOeY3RE3Vlyg,0,,https://yt3.ggpht.com/ytc/AIdro_k8usZ_7ihjj3m9um0sSor1NmujiR6iHD8lH27hZSY=s88-c-k-c0x00ffffff-no-rj,False,False,1716230456.768185
UgwCLVPTS7ZwhINnpo94AaABAg,INTINYA bu menteri mau bela kalau  bawahannya TIDAK PERNAH SALAH ...,1 hari yang lalu,@lutfiab,UCkNCiTThLJILOeY3RE3Vlyg,0,,https://yt3.ggpht.com/ytc/AIdro_k8usZ_7ihjj3m9um0sSor1NmujiR6iHD8lH27hZSY=s88-c-k-c0x00ffffff-no-rj,False,False,1716230456.77118
UgzraDPq2H_gZB6-RRZ4AaABAg,Itu bukan petugas tapi TUKANG PALAK BERSERAGAM,1 hari yang lalu,@lutfiab,UCkNCiTThLJILOeY3RE3Vlyg,0,,https://yt3.ggpht.com/ytc/AIdro_k8usZ_7ihjj3m9um0sSor1NmujiR6iHD8lH27hZSY=s88-c-k-c0x00ffffff-no-rj,False,False,1716230456.773179
UgxyYT7GB57BEwK3Q7h4AaABAg,"Bu menteri menyimpulkan hanya dari penjelasan dari anak buahnya, hanya sepihak tidak mendengarkan masyarakat yg dirugikan.",1 hari yang lalu,@tuanku768,UCO6uxK15T8JZHVkiM_LJ9SQ,0,,https://yt3.ggpht.com/guuDnqEvrxcelPC8dRL0QOK3HSfpmnc-TSTsT38KBWaJejuEF8nU_bkFNd9pTT9MRtnQtyMEaA=s88-c-k-c0x00ffffff-no-rj,False,False,1716230456.776203
UgwwoAYGGSlv-l-OK354AaABAg,SAMA SAJA PEMIMPIN DENGAN BAWAHANNYA...SAMA SAMA AN ZINK MENGGONGGONG...TAPI DIBELAKANG LAYAR BERMAIN...,1 hari yang lalu,@maulanammeliala27,UCSXIS-j14i_95uNHaxBesig,1,,https://yt3.ggpht.com/ytc/AIdro_l9wVxs1PKrwNlJEtYu_pziyf_MsY-PuRkJSwVJupQ=s88-c-k-c0x00ffffff-no-rj,False,False,1716230456.778208
UgyZN_3PWWMRvshMsQ14AaABAg,"Cma teguran saja nggak pengaruh, seharusnya lngsung di tindak keras.",1 hari yang lalu,@sonypratama5928,UCNNHiGstPzTgRXKNIQy6saQ,0,,https://yt3.ggpht.com/19UMzybzyFUEETAFIbU8KGF4sc4LiDSsRhYuEhGhgHVYZQFURyCtzLPsbkClNv8hEOmdJJ10TQ=s88-c-k-c0x00ffffff-no-rj,False,False,1716230456.781208
UgxBPp_Dpb4aiHHP7L94AaABAg,Jangan klalifikasi utk org sendiri. Tp selidiki dan tindak lanjuti. Onum2 di bea cukai itu.,1 hari yang lalu,@hendrikho1241,UCJImzggqvHEQKdqiNy-lwrw,0,,https://yt3.ggpht.com/ytc/AIdro_l51Vrl-yeox11X16AfSWveoLp_mesdG7pQBkaLsOEmNUk=s88-c-k-c0x00ffffff-no-rj,False,False,1716230457.085332
UgyH3Ya1wad6Gz8aidx4AaABAg,"Uda banyak korban koq masih ditegur oalah, dipecat, aset kekayaan disita, dimiskinkan",1 hari yang lalu,@rusydiansyahputra1155,UCb4hRJ52yyOziIZg0rTJn6w,0,,https://yt3.ggpht.com/ytc/AIdro_k1yEpEJ6aw07vQRULZC6O0MLvFHf7I8pkKmGTaPKtFlQ=s88-c-k-c0x00ffffff-no-rj,False,False,1716230457.088423
UgzgPFMi5qeM9WN1C-14AaABAg,Inilah tikus2 gemuk sudah rata yg besar dsn yg kecil,1 hari yang lalu,@karnolanang4584,UCBVCy9-deKJXX3qUSxkI_Ag,0,,https://yt3.ggpht.com/ytc/AIdro_miAAAPZKICt45qLVk9PCfhKibQpsxJuYKJ1jCv5OhzuED7_B4kfBYRTHdu6Lm8ocHlAQ=s88-c-k-c0x00ffffff-no-rj,False,False,1716230457.091526
UgyjBcSz6NHut5j1mb54AaABAg,Komentar 2 terus lebih tegas buk itu yg ketahuan mungkin lebih banyak yang lolos,1 hari yang lalu,@karnolanang4584,UCBVCy9-deKJXX3qUSxkI_Ag,0,,https://yt3.ggpht.com/ytc/AIdro_miAAAPZKICt45qLVk9PCfhKibQpsxJuYKJ1jCv5OhzuED7_B4kfBYRTHdu6Lm8ocHlAQ=s88-c-k-c0x00ffffff-no-rj,False,False,1716230457.09353
UgwCFxyhjvFDzFQeviF4AaABAg,Ganti semua orang2 bea cukai kurung dulu disita hsrtanys dimiskin kan biar jadu tkw,1 hari yang lalu,@karnolanang4584,UCBVCy9-deKJXX3qUSxkI_Ag,0,,https://yt3.ggpht.com/ytc/AIdro_miAAAPZKICt45qLVk9PCfhKibQpsxJuYKJ1jCv5OhzuED7_B4kfBYRTHdu6Lm8ocHlAQ=s88-c-k-c0x00ffffff-no-rj,False,False,1716230457.097057
Ugy72fexgQb-btgI3c94AaABAg,BEA CUKAI TAEEKKKK,1 hari yang lalu,@erwinsuganda9402,UC9-CTS04Glv28p8qtAD3iiQ,0,,https://yt3.ggpht.com/ytc/AIdro_lnXJjAweDwewKTPIZdqNYw7_6AarIZ6bYuT1AZAsE=s88-c-k-c0x00ffffff-no-rj,False,False,1716230457.099057
UgySFU9gyl3iKPUglKV4AaABAg,😂😂😂😂 celana dalam saja kena pajak buu😂😂😂😂,1 hari yang lalu,@KikiTang-rq1ef,UCD-Gqg17n2OW_DZjSR9_A3w,0,,https://yt3.ggpht.com/ytc/AIdro_k3Uj98NXbkVdT_8NBl8-xyo_6GOGggHuqlTBhRCFll3O7ebUx3TA2UIOiS--bGrjiboA=s88-c-k-c0x00ffffff-no-rj,False,False,1716230457.101057
Ugy7qQwEbHXQskgvzS14AaABAg,kalau kami perhatikan di bea cukai itu terlalu banyak celah untuk korupsi tapi pemeriksaan KPK ko belum ada ini gimana ya apa bisa ada yang menjelaskan..?,1 hari yang lalu,@emidusun6103,UCOLfo2kVjT67KdzyuSiGxJA,0,,https://yt3.ggpht.com/ytc/AIdro_kcR4GybBBvrYHuWbsbLN1Jzp-MLUProH2z1PQc9NVjNQ=s88-c-k-c0x00ffffff-no-rj,False,False,1716230457.103057
UgyrjW47ElCOS7yvwHZ4AaABAg,Selidiki kekayaan para anjing2 di beacukai..mereka para babi2 keparat mkn uang rakyat,1 hari yang lalu,@Agus-nz5tk,UCqcXatKntO0zPJ-qmF1GEWA,0,,https://yt3.ggpht.com/TeB3JPGLH3yXCHSxoR4rvAyVEf_j7mj9f9nOELCHiib5eBGlg4botblnN6qZtYiJThK4cxpwww=s88-c-k-c0x00ffffff-no-rj,False,False,1716230457.106388
UgxIlPXmM-4OAB0P-ot4AaABAg,Ayo viralkan kasus kasus Bea Cukai.. supaya terus disorot dan diusut tuntas sampai krmgkinan Korupsi para pegawainya.,1 hari yang lalu,@gymeilia,UCrVlxkB2qXGjoSY6iFSmRpg,0,,https://yt3.ggpht.com/ytc/AIdro_myubF4ibEo57XoT7x7aqCBixr1E9Kfv7qgRh0rg-QISw=s88-c-k-c0x00ffffff-no-rj,False,False,1716230457.109083
UgxGDGOPDc7Sf0IPToh4AaABAg,"Dari sini terlihat bukan miss komunikasi sering kali terjadi karena tidak adanya transparansi dari pihak bea cukai kepada penerima barang.. terlebih banyak oknum yang memanfaatkan miss komunikasi ini untuk keuntungan pribadi mereka.. secara prosedur memang bea cukai tidak salah mau kasus apapun itu karena ada nya prosedur standar mereka.. intinya kalo ada problem bok yo di infokan ke penerima barang jangan cuma kasih nota yang tidak normal nominal nya tanpa sebab yang jelas.. macam kasus sepatu atau barang lain yang seharusnya dilimpahkan ke pihak dhl pihak bea cukai malah menanggung kan semua biaya kepada penerima tanpa mau menjelaskan kesalahan yang terjadi pada nilai barang yang tidak sesuai pada harga pasaran nya.. oknum oh oknum

Giliran viral baru mau transparansi sekalipun tidak mau mengakui kesalahan bawahan mereka mbok setidaknya di revisi ulang prosedur kerja nya transparansi ke penerima barang mana denda yang buat penerima dan mana denda buat pengirim mbok di pisahkan jangan jadikan satu wong yang beli lo kebanyakan lewat online shop kan dan lewat jasa pengiriman luar negri kan.. kita komplain ke yang di Indonesia aja di buat ribet apalagi yang di Luar negeri

Untuk kedepan nya",1 hari yang lalu (diedit),@bombom1518,UCpzK9vYb3B1w5ZGQJlX9QJA,0,,https://yt3.ggpht.com/ytc/AIdro_kOb7QQDcZFwpMIdd9bTrXMar1ggASA-XZvBJ1dsoZ7ILZXnMflzIOdl1i8MGKOzZIN6g=s88-c-k-c0x00ffffff-no-rj,False,False,1716230457.111945
Ugy82kG25GsVw52cSIZ4AaABAg,PERIKSA SEMUA PEGAWAI BEA CUKAI!!!!,1 hari yang lalu,@queenvlogtv,UCj0Gp6WjxVQ5_94m7BsVeig,0,,https://yt3.ggpht.com/ytc/AIdro_nTZHTIvbDPcDUEHwPgnJPvVN8QUGQu5KD2MsKcrnmW83LZ=s88-c-k-c0x00ffffff-no-rj,False,False,1716230457.114503
UgwaLiKCtivWa0hdwvZ4AaABAg,Bangsa sendiri lebih zalim daripada penjajah Belanda.,2 hari yang lalu,@eastmatt,UCjH9v7I_2IBPq6Oid2HHo6w,0,,https://yt3.ggpht.com/ytc/AIdro_lpX0jinzgqP0F0Kd8MVJsi1sIVWjUIV5A6dhGUYNKJy8Dp=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.116014
UgzaqPD9NcLrHIcT17d4AaABAg,"Setan itu pejabat korup kita sendiri,hati nurani tlah mati......pejabat ramai korupsi besar2an rakyat dknai pajak slangit.....percuma ada negara pantesan Aceh Papua minta merdeka pejabat penjajah itu sangat fakta",2 hari yang lalu,@SupriSupri-jb3fu,UCL8BfaFEHWb1fHsdI9eFvYw,0,,https://yt3.ggpht.com/ytc/AIdro_k82QyAI4bPkllTGYW1uAh9g2F373PAH3byJC8f1I0FsxpqxMTd2Pi9ZMx0zq4opKmx6Q=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.119018
UgwvPrbZDmKrl3gvzcl4AaABAg,"Bea cukai sangat penting untuk melindungi produk indonesia..... Dan pasar indonesia......
Tapi transparasi  profesional kerjanya yang dipertanyakan",2 hari yang lalu,@harianmitracopy9084,UCpU3-Yoj2GFOU9D6WH4pQ7w,0,,https://yt3.ggpht.com/ytc/AIdro_kwzWN4P72-cQn5VYK0R_bBCeoYi6tAP-aCqo1p3DM=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.121018
UgxOg0lEChM0OQRZkCB4AaABAg,Bukankah Prabow pernah bilang 2030 NKRI bubar?,2 hari yang lalu,@toocool711,UCGA9lhyWnm8iCRIEYvFuyyA,0,,https://yt3.ggpht.com/ytc/AIdro_kCRAZa7JQoWUfszLzo8rxQaKVCEUFC0cT9VeajJLyw5w=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.123017
UgwaMxWCnGs0Z0uUvrt4AaABAg,Kalau anda ingin cepat kaya.. Maka masuklah ke Bea cukai atau pajak..,2 hari yang lalu,@user-gy5hx7el9y,UCRvV1LNKr88SBW_3LM0vZQQ,0,,https://yt3.ggpht.com/ytc/AIdro_lO1bg78qyz0HR_ZIH8s5qeSfzYr9fVSd1DukOaqgMnQ42rwYpPYWufcdbL9Z9Zby0O7g=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.126086
UgyopP4zHRQtvihmT1d4AaABAg,"Pokoknya yg salah adalah pihak ekspedisi ya bu, BC kan ga pernah salah, betul begitu ya bu ??.",2 hari yang lalu,@Barnacle825,UCJatZhNh4GTggfPmDNOAUfQ,0,,https://yt3.ggpht.com/ytc/AIdro_n9NnnX54zhtE0vtdYvB4S2FLdmnN8VeRSKTIZVhwxrg94=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.12809
UgwEmpOEZyd9G5BM82x4AaABAg,Bea cukai ladang pemerasan dan pemalakan,2 hari yang lalu,@Rudijalak-eb7ou,UCN3qYYp9ezQmk7MI07f_-4g,0,,https://yt3.ggpht.com/ytc/AIdro_lAyCmPuPTcTtYpOA4QnUiNiel5MSi2UOypDgNoiTtaAGtGVrLt1wtS6foazk69LW0x-w=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.131289
UgzN8k3gxvJXMFK5L7V4AaABAg,Bea cukai ladang pemerasan dan pemalakan,2 hari yang lalu,@Rudijalak-eb7ou,UCN3qYYp9ezQmk7MI07f_-4g,0,,https://yt3.ggpht.com/ytc/AIdro_lAyCmPuPTcTtYpOA4QnUiNiel5MSi2UOypDgNoiTtaAGtGVrLt1wtS6foazk69LW0x-w=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.132713
UgzlZrKa7hWbyZ5t2O94AaABAg,"Semua di pajaki, ini negara apa rampok",2 hari yang lalu,@najwanmuhammadalfatihchane3108,UCf7AET_clcw8ESAjZov5CIA,0,,https://yt3.ggpht.com/ytc/AIdro_kLTD40fDeIEsB0L76KuywrOZDqitlW92pnNVkTYnQ=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.390077
UgyzxMgF9lZE60PHoaF4AaABAg,Duit dan duit faham,2 hari yang lalu,@bejocinta4919,UCm3WmJurBXYbVT1qNYIcP3Q,0,,https://yt3.ggpht.com/ytc/AIdro_no5EJT1aeREura-IWjoTqMKMys5tKIFHTN2LOERp8=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.393074
UgzBFM3voJ9B-MeKh0R4AaABAg,"SR1NTEL....SR1NTEL....!, elo kalau mau Mengangkat Isu itu Isu tentang elo Sendiri saat jadi saksi MK.....!, Congor elo kagak Ngaca... !, Menjijikan dan Lebih Menjijikan Dari K3MALU4N elo.....!, Paham.....?",2 hari yang lalu,@tamatarina838,UCpNRr_JCK1-q5Bp4nzTMqmQ,0,,https://yt3.ggpht.com/ytc/AIdro_mJd8wvSRlqIrIGkWdaomQ25FGKMMA0dkOvpGNw_6gLJNY=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.396096
UgzKRMhGN81pqdZIEI94AaABAg,Alhamdulilah...dulu ga jadi masuk jadi pegawai bea cukai,2 hari yang lalu,@noviantwibowo8231,UC4GeJdyBbsEDXSd4-RS81NQ,0,,https://yt3.ggpht.com/ytc/AIdro_mubNovpHneTvF_ipV9pISd0MKRMZ8lItWX-NDBuoY=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.3981
UgyuHqUSGhPPq97a8094AaABAg,Lahan basah menggoda iman 😂😂😂,2 hari yang lalu,@jalibudi3852,UCDWr4qWsar_hIFV5Rdyn0XQ,0,,https://yt3.ggpht.com/ytc/AIdro_m1lxr4ClJPtYSKDAsuOowRhFw8qOJ5xftB7f2g2LprfzqwhQVx7HVbkoRzspNFKcbpIA=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.4011
Ugz-h9QNe1gFKou1mMp4AaABAg,"Bea cukai gudangnya korup,tangkap hukum sita kekayaan kpl bea cukai",2 hari yang lalu,@rahmayani3244,UCAxZjpkrQDOciJQEnKyUdWA,0,,https://yt3.ggpht.com/ytc/AIdro_nrMT2JPhzN9EDRKpOahkFlrdjxi-Uc4LrjyY-a8dzE8Ww=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.4031
UgwoRzUqm9hEchWRuDZ4AaABAg,anjing berdasi,2 hari yang lalu,@RyE-tf3bk,UCRu6OgLcDzUnWJpgNqOfhjQ,0,,https://yt3.ggpht.com/ytc/AIdro_nda3NuW4HXFz11TFja6elUTDgEB9wuwjLWBcCho3VqWai3G3DxOL09_d1cje349l3kKw=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.406477
UgxmkeBh2KNIdYev4LJ4AaABAg,Kenyataan ibu menteri tidak membantu keresahan rakyat.,2 hari yang lalu,@user-ye1gz3ts7u,UCPHnW0lywrwqBo3ZnuJLY5w,0,,https://yt3.ggpht.com/39osrnKcPlA8dQtn251SsOpbbXfLeHIoH3fzdr3qlUkvWZMXlmYtv34vprW8XThTK5sFi7As=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.409571
UgwZ0EPS2hty68cbGXV4AaABAg,Bukan hanya itu Bu...masih banyak lagi mengganggu expor impor perdagangan rakyat kecil...,2 hari yang lalu,@ekoasyari1468,UCpP5FKQeyaKg9KnPhJAqwuQ,0,,https://yt3.ggpht.com/ytc/AIdro_m2gSlRZ8pnKJyCcGdJLGFQ9gRQp0EvqSYZSulf8MYqwOgLgQf6khYraMqkL0JYWSFS6w=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.412569
UgymkWJjJYyLEQYgSYR4AaABAg,Bea cukai Thu kumpulan anjing berseragam,2 hari yang lalu,@wrbagong5010,UCpSvkdXBveznF6d9LZFS2qA,0,,https://yt3.ggpht.com/ytc/AIdro_kwLMMXBQPl2bWkA5wVLYSp0EDHyBlXwpNSTieV2P4=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.415162
Ugycu59qmab2X8Zsu194AaABAg,"Viral baru di tegur, tak viral masuk kantong. Hebat",2 hari yang lalu,@HeriyadiPga-pg2ok,UCqNJVwkZI7BspKHMZilQ2cw,0,,https://yt3.ggpht.com/ytc/AIdro_lL3a2p2kIBbgir_m-rckUr5pkGbwR1ycPtuGmQT3WUuLmQz_5O7czOh4UrUqhwiCJ0IA=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.417253
Ugw9jvGmm4pAYihRdA54AaABAg,Kerja ga bener pecat langsung jangan bertele tele,2 hari yang lalu,@delisaplayyoutube1764,UCTx-5dEirz5t7_x_DNqH6TA,0,,https://yt3.ggpht.com/ytc/AIdro_lWG3p4iMwheh8gSEVoOHQCJADC9iAjMJEQWsxYtPrLAQ=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.419253
UgyhKpigJNAH4a6Q24l4AaABAg,Dasar beacukai siyalan.. mencekik konsumen dari rakyat kecil menengah ke bawah.😢,2 hari yang lalu,@keluargaqu2973,UCxGnvPfC38r_1-ADCZPXNzQ,0,,https://yt3.ggpht.com/ytc/AIdro_lZk3HNN9QFWfP7mcLlednZJvqwlnhI6knH6DHjHCIg7fG_CNrt4gnxZef3BFUGk6h0dg=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.422258
UgxtuunqjSyYFUWXcwB4AaABAg,Jaman sekarang masih mau percaya dengan  bea cukai...PREEEET .... Jangan sampai kalian penghuni neraka yg pertama di hannam ......kaya kalian berasa TDK salah,2 hari yang lalu,@user-yn5kx7gz4g,UCgMdwPXBYUMveb_eEbWeLmA,0,,https://yt3.ggpht.com/ytc/AIdro_m7s2_vr9a-URZ8SU5IImXm-Mf0-NqqRhWQpDEgf9vCn-B03oaMDnxNs4fPH8K8N5WflA=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.425247
Ugw1Br10EEA_3xYuhbl4AaABAg,Apapun katamu Bu Suryani kami terpercaya ....bea cukai sarang korupsi ....jgan kmu tutupi mata hatimu Suryani......anak buamu ada alasannya bea cukai ...preeet  semua itu. Bohong,2 hari yang lalu,@user-yn5kx7gz4g,UCgMdwPXBYUMveb_eEbWeLmA,0,,https://yt3.ggpht.com/ytc/AIdro_m7s2_vr9a-URZ8SU5IImXm-Mf0-NqqRhWQpDEgf9vCn-B03oaMDnxNs4fPH8K8N5WflA=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.427705
UgwZJ98nYTOxMMmLqBd4AaABAg,Ganti staf dan pejabat bea cukai semuanya dgn wajah baru,2 hari yang lalu,@user-jy7ku6og2p,UCz21AaOMDHTdPZsEIlgmY8A,0,,https://yt3.ggpht.com/ytc/AIdro_ltGlb3_7X3ZrEVI0dp-wUXaYlREqiCrEqkY4NCx2S_MpG4NsIz1P3T3t04Uxz3vKkEjA=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.430704
UgzhDJBzSMhv6afnOMV4AaABAg,itu harta kepala cukai Bp. Askolani di check itu harta dari mana aja. jgn orang2 yg bergian keluar negeri yg selalu di curigai......kata ini bukan maling tau ibu Mulyani !!!!!,2 hari yang lalu,@YTGAMING-hd1tl,UCE0vRuaV10b8beiLiIUt7FA,0,,https://yt3.ggpht.com/ytc/AIdro_mS_CCK-QXw5Ab053XYwPFS2OCJIhM__ZIyQCZzNXZysj7xsL0hhcV-s6JSg44FmwyM0A=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.43271
Ugz9xFzALS6-AW3l9Rp4AaABAg,orang orang bea cukai itu bodoh dan tolol semua tidak becus kerja.,2 hari yang lalu,@YTGAMING-hd1tl,UCE0vRuaV10b8beiLiIUt7FA,0,,https://yt3.ggpht.com/ytc/AIdro_mS_CCK-QXw5Ab053XYwPFS2OCJIhM__ZIyQCZzNXZysj7xsL0hhcV-s6JSg44FmwyM0A=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.434725
Ugzu9sVT9HuXLNd4DLF4AaABAg,ibu Mulyani tidak usah menutupi atau membela instansi anda. percuma rakyat indonesia sudah banyak mengalami hal spt ini .....kalo saya bisa menujukan anda bisa gak memecat semua anggota bea cukai.pihak ekspedisi juga tidak berani kalo instansi bea cukai yg selalu mencari cari kesalahan dan ujung2 nya adalah korupsi. tau ndak ibu Mulyani,2 hari yang lalu,@YTGAMING-hd1tl,UCE0vRuaV10b8beiLiIUt7FA,0,,https://yt3.ggpht.com/ytc/AIdro_mS_CCK-QXw5Ab053XYwPFS2OCJIhM__ZIyQCZzNXZysj7xsL0hhcV-s6JSg44FmwyM0A=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.437431
Ugw98yugnKlLZBLlok14AaABAg,"Ibuk kemenkiu, memang tidak ada atasan yang tidak membela bawahannya, namun kalau ada pegawai yang nakal jangan ditutupi, ibu metri ekonomi yang kami atau saya secara pribadi bangga terhadap ibu, maka saya sebagai warga negara Indonesia mendukung tindakan ibu, jangan takut dengan apapun ancaman kami rakyat Indonesia mendukung ibu secara penuh, merdeka.",2 hari yang lalu,@totokqja167,UCtBJm1M_UtsTdfIlxQ0rPWw,0,,https://yt3.ggpht.com/ytc/AIdro_m_u8q8PQuuwasnsvA6HcWNnQOy4E9IknxOF4z5Hkt3CXWlTAE0MiksI9oF40grXAO5Ow=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.440426
UgyMlhMPZUqFL9mvSuJ4AaABAg,Bubarkan bea cukai atau  ganti nama beraki aja lebih dari preman jalanan,2 hari yang lalu (diedit),@GiantsBN,UCjiHu0hDZDNWap1hBnV7wYw,0,,https://yt3.ggpht.com/SpuddZV02qH8WKFNCjasLlu61yR24hcwYstaZ8uD8rWS14b-KbzzuNqMel1VT90L8HICIQE9_Q=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.926081
Ugxre6P8d5DxL1Tc_Ft4AaABAg,"Bu Sri kenapa cm teguran keras ,,, knp tdk dibubarkan saja,sudah jelas jelas kerjanya ga bener kok masih dipertahankan,,,,kurang bukti pa lagi bu sdh viral kok masih tenang tenang saja,,,",2 hari yang lalu (diedit),@LexiYmh,UCNq3Jh74ec7PxM_aMOlfcWw,0,,https://yt3.ggpht.com/Nk6JtcMVk2oeNzDeSw60U5K7xAROsGKLmn_lqbSoYzxITz2WuwoVN-S746Ihjcrc9U54aXF1Lw=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.929
Ugw5byUnWV_Ayyef1VN4AaABAg,"Udah rahasia umum bu Sri, lembaga dibawah naungan yg ibu pimpin masih  banyak oknum2 yg jadi lintah daratnya bu, mengambil kesempatan, ga mau puas gaji sudah gede dari PNS yg lain, masih juga banyak yg tidak mau puas. Dan jangan hanya sekedar lips service aja di media yaa bu sri",2 hari yang lalu (diedit),@ronaldcameron3273,UCTKJa5sWKuGVzKVIc3fyFMw,0,,https://yt3.ggpht.com/p0twCq096zf1ic0CzF1TWh9ghbi6f-HIo8wTW4QWTy_jv76zHHmDJVuNddSYkXM5WrE5QlUHPQ=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.931397
UgynNnOuS0z-5MXpaCl4AaABAg,"Memang sih tidak semua, tapi siapa yang tidak tahu kelakuan banyak oknum bea cukai yg memeras dan merampok orang kirim / 
bawa barang liwat bea cukai.....",2 hari yang lalu,@doddymasengi8555,UC7q4uPhK5L39zdEnr_hTjIg,0,,https://yt3.ggpht.com/ytc/AIdro_njxD5feKq1vOGkYnNAd7lw9tdgatytxW0QhTWqLTAu-sw0=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.93291
UgwhD1zdqkGYg06Cg8V4AaABAg,"Ibu sri saya dukung terus... Yang bobrok itu beacukai, nnya dan pengurusnya",2 hari yang lalu,@edisupriyatna552,UCvQZfOh6W2lzjY-T3pIO6Yg,0,,https://yt3.ggpht.com/ytc/AIdro_l4aEfh_jJF9zK20QQIgQQyFIda2bzJeFkhVjY6Xs0BwI1bV9Y4Il7Wvg0pj_SFi1Uq-A=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.935924
Ugzpi-09A36PSKmizvJ4AaABAg,Sri mulyani harus di copot jabatannya kerana tidak mampu mengawasi bawahannya buat malu saja hahahaha 😂,2 hari yang lalu,@suryantotukimin53,UC-R5xFncIPfMqx8hD1Q3o-A,1,,https://yt3.ggpht.com/ytc/AIdro_mGCcO77qRAILeeq23h9y6AoVb-S6jhNjs55xh4H1JqzRtYoueMFrSC8S9Y7lZhzF6Tww=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.938928
UgxyXTAPRjFDjHIHBYt4AaABAg,Tukang palak yang resmi di sebut bea cukai..,2 hari yang lalu,@iswandiiswandi9945,UCcMYhDVlSbVyc2rGKgvjdbg,0,,https://yt3.ggpht.com/ytc/AIdro_kS7H-NVIJFqN1lU0jiCqZDsaS_-4R7D3c9xtf5D1A=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.940928
UgwA40-SXFQAMQ_ZuLV4AaABAg,BC Indonesia sdh makin bobrok jd sarang tikus,2 hari yang lalu,@apakaplux6546,UCRddibXzt-bjeI4LA3uOH3g,0,,https://yt3.ggpht.com/ytc/AIdro_ngXTFD2mGrh77y0QnRsR1g63fTByVbPk5n8B4X7YUL8nM=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.942928
UgxyF8SRoIdeWstdvzx4AaABAg,Kapan sih ada audit kekayaan orang bea cukai,2 hari yang lalu,@aminudin5910,UC2VWk_ss1k_p3lkgF31BzXw,0,,https://yt3.ggpht.com/ytc/AIdro_meYAh6NPkc3qZ9RQbztfozX2jknUqc69hcasQTLZa7CCWY6MHmzRI1I6I59gYFhEiQXA=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.946115
UgzjnC4BozKoPObWQ7d4AaABAg,Dibayar brapa bu,2 hari yang lalu,@y2ny41,UC5oLOctAaik4dNO9U1cZkhw,0,,https://yt3.ggpht.com/ytc/AIdro_l2Z8bN6tI5JETXmpNm7yPUAHMWqs9e0kcOXaAgmmj9Oac=s88-c-k-c0x00ffffff-no-rj,False,False,1716144057.949031
